State,Year,Month,Region,TotalHiredSeasonal,Mexican,HiredWorkers,Local,Intrastate,Interstate,TotalForeign
OR,1960,8.0,9.0,61728.0,0.0,,45236.0,1983.0,14509.0,0.0
OR,1969,8.0,9.0,,,,53965.0,2850.0,9830.0,
OR,1952,12.0,9.0,,355.0,,9590.0,1989.0,3790.0,
OR,1963,3.0,9.0,1290.0,0.0,,1065.0,225.0,0.0,0.0
OR,1962,3.0,,,,,,,,
OR,1970,2.0,,,,,,,,
OR,1957,9.0,9.0,31525.0,400.0,,10835.0,2030.0,6350.0,400.0
OR,1944,1.0,9.0,,261.0,185000.0,,,,
OR,1944,5.0,9.0,,1419.0,,,,,
OR,1953,8.0,9.0,64426.0,3.0,,36920.0,4906.0,12180.0,3.0
OR,1947,9.0,9.0,,476.0,,,,,476.0
OR,1955,6.0,9.0,30590.0,0.0,,19440.0,3310.0,5530.0,0.0
OR,1959,7.0,9.0,37794.0,0.0,414000.0,24545.0,3092.0,10157.0,0.0
OR,1955,10.0,9.0,27915.0,719.0,480000.0,11239.0,2275.0,3707.0,719.0
OR,1972,2.0,9.0,1550.0,,,1515.0,10.0,25.0,0.0
OR,1968,4.0,9.0,,,160000.0,3795.0,345.0,925.0,
OR,1972,12.0,9.0,2020.0,,,1710.0,100.0,210.0,0.0
OR,1956,9.0,9.0,38906.0,821.0,,14290.0,1900.0,7060.0,821.0
OR,1972,8.0,9.0,,,,24245.0,1465.0,2260.0,
OR,1971,3.0,9.0,2515.0,,,2050.0,285.0,180.0,0.0
OR,1957,8.0,9.0,75402.0,377.0,,42115.0,4295.0,15530.0,377.0
OR,1943,12.0,9.0,,265.0,,,,,
OR,1969,2.0,9.0,1155.0,,,1155.0,,,0.0
OR,1952,8.0,9.0,,210.0,,34085.0,5565.0,4520.0,
OR,1950,1.0,9.0,,,140000.0,6625.0,500.0,3450.0,
OR,1949,10.0,9.0,,,446000.0,,,,
OR,1965,2.0,9.0,,,,,,,
OR,1947,10.0,9.0,,477.0,387000.0,,,,477.0
OR,1969,12.0,9.0,1570.0,,,1520.0,25.0,25.0,0.0
OR,1975,1.0,9.0,,,,,,,
OR,1961,1.0,9.0,,,208000.0,,,,
OR,1956,5.0,9.0,10930.0,0.0,,6130.0,620.0,3615.0,0.0
OR,1957,12.0,,,,,,,,
OR,1955,4.0,9.0,6600.0,0.0,189000.0,4020.0,620.0,1961.0,0.0
OR,1963,5.0,9.0,8590.0,0.0,,4330.0,280.0,3980.0,0.0
OR,1958,6.0,9.0,73605.0,0.0,,49910.0,4104.0,11472.0,0.0
OR,1945,9.0,9.0,,3652.0,,,,,4645.0
OR,1959,5.0,,,,,,,,
OR,1948,7.0,9.0,,,388000.0,,,,
OR,1959,12.0,9.0,,,,,,,
OR,1961,9.0,9.0,13606.0,327.0,,6654.0,702.0,5923.0,327.0
OR,1973,6.0,9.0,,,,43015.0,1440.0,10200.0,
OR,1944,9.0,9.0,,4651.0,,,,,
OR,1948,10.0,9.0,,,436000.0,,,,
OR,1960,6.0,9.0,79970.0,0.0,,66015.0,2680.0,11275.0,0.0
OR,1967,10.0,9.0,8925.0,,294000.0,6545.0,535.0,1845.0,0.0
OR,1963,7.0,9.0,47155.0,0.0,362000.0,33195.0,2565.0,11395.0,0.0
OR,1956,4.0,9.0,7055.0,0.0,188000.0,4540.0,300.0,1890.0,0.0
OR,1972,11.0,9.0,3470.0,,,3440.0,10.0,20.0,0.0
OR,1957,5.0,9.0,9870.0,0.0,,5555.0,545.0,3410.0,0.0
OR,1946,12.0,9.0,,79.0,,,,,79.0
OR,1968,7.0,9.0,,,337000.0,21700.0,1880.0,6005.0,
OR,1947,6.0,9.0,,883.0,,,,,883.0
OR,1968,12.0,9.0,1855.0,,,1655.0,75.0,125.0,0.0
OR,1948,4.0,9.0,,,205000.0,,,,
OR,1948,1.0,9.0,,,196000.0,,,,
OR,1961,10.0,9.0,9212.0,0.0,401000.0,6778.0,515.0,1919.0,0.0
OR,1971,7.0,9.0,,,327000.0,28315.0,2335.0,10005.0,
OR,1974,10.0,9.0,,,,,,,
OR,1955,7.0,9.0,69430.0,0.0,358000.0,39700.0,7460.0,12995.0,0.0
OR,1966,6.0,9.0,73880.0,0.0,,56715.0,2525.0,14640.0,0.0
OR,1950,6.0,9.0,,,,16000.0,4000.0,3000.0,
OR,1946,11.0,9.0,,262.0,,,,,262.0
OR,1970,9.0,9.0,14590.0,,,10335.0,675.0,3580.0,0.0
OR,1947,12.0,9.0,,,,,,,
OR,1959,9.0,9.0,17350.0,359.0,,10430.0,1510.0,5051.0,359.0
OR,1945,4.0,9.0,,,188000.0,,,,
OR,1944,10.0,9.0,,3105.0,349000.0,,,,
OR,1967,12.0,,,,,,,,
OR,1967,7.0,9.0,47260.0,,323000.0,33265.0,1960.0,12035.0,0.0
OR,1958,9.0,9.0,27043.0,199.0,,6627.0,1635.0,5561.0,199.0
OR,1968,1.0,9.0,670.0,,155000.0,620.0,25.0,25.0,0.0
OR,1965,9.0,9.0,17580.0,0.0,,10060.0,1130.0,6390.0,0.0
OR,1956,1.0,9.0,,,184000.0,,,,
OR,1953,10.0,9.0,,178.0,467000.0,12788.0,2445.0,6313.0,
OR,1971,9.0,9.0,15040.0,,,10330.0,425.0,4285.0,0.0
OR,1966,7.0,9.0,42540.0,0.0,339000.0,31830.0,1470.0,9240.0,0.0
OR,1947,5.0,9.0,,1061.0,,,,,1061.0
OR,1970,12.0,9.0,2290.0,,,2040.0,185.0,65.0,0.0
OR,1965,12.0,9.0,,,,,,,
OR,1961,12.0,,,,,,,,
OR,1971,6.0,9.0,,,,32225.0,1590.0,4970.0,
OR,1958,8.0,9.0,63787.0,0.0,,37205.0,3620.0,9265.0,0.0
OR,1943,8.0,9.0,,3138.0,,,,,
OR,1945,5.0,9.0,,1569.0,,,,,2199.0
OR,1945,1.0,9.0,,458.0,174000.0,,,,
OR,1953,4.0,9.0,5796.0,72.0,157000.0,3709.0,727.0,1288.0,
OR,1969,4.0,9.0,,,180000.0,4230.0,400.0,985.0,
OR,1963,6.0,9.0,51180.0,0.0,,38235.0,2080.0,10865.0,0.0
OR,1957,10.0,9.0,23935.0,30.0,450000.0,9235.0,2300.0,5315.0,30.0
OR,1946,2.0,9.0,,192.0,,,,,192.0
OR,1971,1.0,9.0,1010.0,,174000.0,980.0,10.0,20.0,0.0
OR,1959,1.0,9.0,,,220000.0,,,,
OR,1973,9.0,,,,,,,,
OR,1960,1.0,9.0,,,211000.0,,,,
OR,1966,3.0,9.0,1880.0,0.0,,1105.0,425.0,350.0,0.0
OR,1958,1.0,9.0,,,186000.0,,,,
OR,1965,11.0,9.0,1675.0,0.0,,1600.0,25.0,50.0,0.0
OR,1969,9.0,9.0,15630.0,,,9565.0,905.0,5160.0,0.0
OR,1954,7.0,9.0,56055.0,0.0,378000.0,34085.0,7923.0,14047.0,0.0
OR,1968,2.0,9.0,2110.0,,,1760.0,145.0,205.0,0.0
OR,1960,7.0,9.0,32655.0,0.0,396000.0,23655.0,2250.0,6750.0,0.0
OR,1946,10.0,9.0,,955.0,357000.0,,,,955.0
OR,1973,8.0,,,,,,,,
OR,1965,6.0,9.0,59235.0,0.0,,46490.0,2270.0,10475.0,0.0
OR,1943,5.0,9.0,,250.0,,,,,
OR,1955,8.0,9.0,81455.0,0.0,,54300.0,5320.0,9490.0,0.0
OR,1943,1.0,9.0,,,153000.0,,,,
OR,1958,2.0,,,,,,,,
OR,1947,1.0,9.0,,73.0,188000.0,,,,73.0
OR,1969,11.0,9.0,2670.0,,,2640.0,10.0,20.0,0.0
OR,1973,1.0,9.0,1645.0,,177000.0,1305.0,140.0,200.0,0.0
OR,1960,11.0,9.0,1425.0,0.0,,1380.0,5.0,40.0,0.0
OR,1950,2.0,9.0,,,,23750.0,3905.0,6290.0,
OR,1962,2.0,,,,,,,,
OR,1947,7.0,9.0,,554.0,418000.0,,,,554.0
OR,1955,5.0,9.0,11540.0,0.0,,6135.0,975.0,4400.0,0.0
OR,1956,6.0,9.0,77865.0,100.0,,51870.0,8500.0,10490.0,100.0
OR,1954,10.0,9.0,27003.0,0.0,464000.0,11750.0,2232.0,4689.0,0.0
OR,1965,7.0,9.0,33160.0,0.0,352000.0,23280.0,2365.0,7515.0,0.0
OR,1959,11.0,9.0,1860.0,0.0,,1800.0,20.0,40.0,0.0
OR,1973,5.0,9.0,,,,6200.0,360.0,1205.0,
OR,1961,2.0,,,,,,,,
OR,1958,10.0,9.0,18132.0,0.0,404000.0,8808.0,797.0,2250.0,0.0
OR,1974,4.0,9.0,,,,,,,
OR,1952,9.0,9.0,,360.0,,23670.0,5520.0,7370.0,
OR,1945,12.0,9.0,,222.0,,,,,222.0
OR,1972,5.0,9.0,,,,6635.0,410.0,1010.0,
OR,1950,3.0,9.0,,,,24838.0,7775.0,8712.0,
OR,1963,8.0,9.0,74815.0,0.0,,54310.0,3370.0,17135.0,0.0
OR,1954,6.0,9.0,49358.0,0.0,,28428.0,4325.0,16605.0,0.0
OR,1954,11.0,9.0,10755.0,0.0,,4390.0,285.0,387.0,0.0
OR,1961,4.0,9.0,,,205000.0,,,,
OR,1967,1.0,9.0,600.0,,161000.0,575.0,0.0,25.0,0.0
OR,1971,2.0,9.0,1385.0,,,1360.0,25.0,0.0,0.0
OR,1972,9.0,9.0,15370.0,,,10575.0,1150.0,3645.0,0.0
OR,1970,6.0,9.0,58360.0,,,47050.0,1620.0,9690.0,0.0
OR,1947,8.0,9.0,,614.0,,,,,614.0
OR,1960,12.0,,,,,,,,
OR,1942,1.0,9.0,,,150000.0,,,,
OR,1943,4.0,9.0,,,185000.0,,,,
OR,1964,9.0,9.0,20887.0,187.0,,13415.0,970.0,6315.0,187.0
OR,1971,8.0,9.0,45150.0,,,37825.0,2085.0,5240.0,0.0
OR,1964,10.0,9.0,9940.0,0.0,353000.0,6850.0,770.0,2320.0,0.0
OR,1962,8.0,9.0,71600.0,0.0,,48250.0,3655.0,19695.0,0.0
OR,1944,7.0,9.0,,3631.0,359000.0,,,,
OR,1963,2.0,9.0,,,,,,,
OR,1965,10.0,9.0,7385.0,0.0,347000.0,5635.0,240.0,1510.0,0.0
OR,1942,4.0,9.0,,,171000.0,,,,
OR,1965,1.0,9.0,,,149000.0,,,,
OR,1959,3.0,,,,,,,,
OR,1963,9.0,9.0,16967.0,67.0,,10445.0,440.0,6015.0,67.0
OR,1956,7.0,9.0,38125.0,223.0,378000.0,20047.0,3475.0,7865.0,223.0
OR,1972,10.0,9.0,8970.0,,312000.0,7610.0,530.0,830.0,0.0
OR,1966,8.0,9.0,76530.0,0.0,,57260.0,2650.0,16620.0,0.0
OR,1944,11.0,9.0,,871.0,,,,,
OR,1957,6.0,9.0,77747.0,32.0,,53625.0,4105.0,12035.0,32.0
OR,1946,6.0,9.0,,1775.0,,,,,1775.0
OR,1960,3.0,,,,,,,,
OR,1954,9.0,9.0,62050.0,0.0,,29729.0,8331.0,9828.0,0.0
OR,1953,11.0,9.0,7020.0,0.0,,1907.0,0.0,0.0,0.0
OR,1966,5.0,9.0,7315.0,0.0,,4470.0,470.0,2375.0,0.0
OR,1956,10.0,9.0,21516.0,236.0,441000.0,8935.0,1545.0,2610.0,236.0
OR,1949,1.0,9.0,,,129000.0,,,,
OR,1968,3.0,9.0,2505.0,,,1885.0,275.0,345.0,0.0
OR,1950,4.0,9.0,,,160000.0,26955.0,3550.0,6975.0,
OR,1960,4.0,9.0,,,216000.0,,,,
OR,1967,9.0,9.0,17645.0,,,10975.0,1175.0,5495.0,0.0
OR,1970,1.0,9.0,,,159000.0,,,,
OR,1963,1.0,9.0,,,205000.0,,,,
OR,1973,7.0,9.0,,,383000.0,15315.0,640.0,1745.0,
OR,1966,9.0,9.0,14480.0,,,7350.0,870.0,6260.0,0.0
OR,1954,4.0,9.0,,,183000.0,,,,
OR,1973,4.0,9.0,5465.0,,201000.0,4440.0,490.0,535.0,0.0
OR,1956,8.0,9.0,73960.0,368.0,,45380.0,3025.0,12742.0,368.0
OR,1967,4.0,9.0,2855.0,,150000.0,2100.0,335.0,420.0,0.0
OR,1970,4.0,9.0,,,194000.0,4825.0,250.0,815.0,
OR,1967,5.0,9.0,8470.0,,,5055.0,360.0,3055.0,0.0
OR,1943,11.0,9.0,,328.0,,,,,
OR,1959,4.0,9.0,,,210000.0,,,,
OR,1972,6.0,9.0,,,,44855.0,1390.0,7520.0,
OR,1969,5.0,9.0,10290.0,,,5535.0,435.0,4320.0,0.0
OR,1970,3.0,,,,,,,,
OR,1950,10.0,9.0,,,394000.0,,,,
OR,1961,3.0,,,,,,,,
OR,1958,12.0,9.0,,,,,,,
OR,1953,6.0,9.0,44780.0,8.0,,30868.0,3326.0,10578.0,
OR,1967,6.0,9.0,64120.0,,,50890.0,2140.0,11090.0,0.0
OR,1961,11.0,9.0,1405.0,0.0,,1320.0,35.0,50.0,0.0
OR,1943,9.0,9.0,,2498.0,,,,,
OR,1944,2.0,9.0,,263.0,,,,,
OR,1946,7.0,9.0,,1625.0,388000.0,,,,1625.0
OR,1946,9.0,9.0,,1604.0,,,,,1604.0
OR,1965,3.0,9.0,2385.0,0.0,,1600.0,385.0,400.0,0.0
OR,1964,11.0,9.0,2605.0,0.0,,2475.0,50.0,80.0,0.0
OR,1949,4.0,9.0,,,154000.0,,,,
OR,1969,7.0,9.0,,,327000.0,25180.0,1655.0,5585.0,
OR,1944,4.0,9.0,,593.0,185000.0,,,,
OR,1964,6.0,9.0,31575.0,0.0,,24960.0,830.0,5785.0,0.0
OR,1958,7.0,9.0,46111.0,0.0,391000.0,23878.0,3262.0,11610.0,0.0
OR,1959,6.0,9.0,57460.0,0.0,,43095.0,2950.0,11415.0,0.0
OR,1969,1.0,9.0,890.0,,154000.0,880.0,,10.0,0.0
OR,1966,12.0,9.0,510.0,,,485.0,0.0,25.0,0.0
OR,1971,10.0,9.0,10735.0,,318000.0,7620.0,885.0,2230.0,0.0
OR,1952,7.0,9.0,,0.0,309000.0,8471.0,975.0,2895.0,
OR,1961,8.0,9.0,74648.0,0.0,,56858.0,1775.0,16015.0,0.0
OR,1962,11.0,9.0,2060.0,0.0,,1835.0,0.0,225.0,0.0
OR,1967,11.0,,,,,,,,
OR,1946,5.0,9.0,,1273.0,,,,,1273.0
OR,1942,10.0,9.0,,,339000.0,,,,
OR,1959,2.0,,,,,,,,
OR,1952,10.0,9.0,,0.0,411000.0,30640.0,4495.0,9340.0,
OR,1966,1.0,9.0,,,167000.0,,,,
OR,1946,1.0,9.0,,183.0,176000.0,,,,183.0
OR,1960,10.0,9.0,11991.0,0.0,386000.0,7208.0,1230.0,3553.0,0.0
OR,1961,5.0,9.0,8578.0,0.0,,4295.0,245.0,4038.0,0.0
OR,1974,1.0,9.0,,,197000.0,,,,
OR,1971,12.0,9.0,2240.0,,,2215.0,10.0,15.0,0.0
OR,1957,4.0,9.0,5045.0,0.0,186000.0,3325.0,345.0,1335.0,0.0
OR,1962,1.0,9.0,,,217000.0,,,,
OR,1959,10.0,9.0,13680.0,0.0,397000.0,8500.0,1820.0,3360.0,0.0
OR,1964,4.0,9.0,3410.0,0.0,193000.0,2655.0,90.0,665.0,0.0
OR,1963,4.0,9.0,2635.0,0.0,211000.0,2210.0,25.0,400.0,0.0
OR,1958,4.0,9.0,,,175000.0,,,,
OR,1973,12.0,,,,,,,,
OR,1952,1.0,9.0,,,116000.0,,,,
OR,1955,1.0,9.0,,,184000.0,,,,
OR,1954,8.0,9.0,77301.0,0.0,,43190.0,10010.0,13310.0,0.0
OR,1962,10.0,9.0,8246.0,231.0,385000.0,5545.0,415.0,2055.0,231.0
OR,1973,10.0,9.0,,,333000.0,,,,
OR,1968,8.0,9.0,,,,55120.0,2360.0,10945.0,
OR,1946,3.0,9.0,,186.0,,,,,186.0
OR,1949,7.0,9.0,,,336000.0,,,,
OR,1957,7.0,9.0,52146.0,186.0,381000.0,34760.0,2815.0,7440.0,186.0
OR,1968,9.0,9.0,,,,11620.0,1120.0,4815.0,
OR,1967,3.0,9.0,1705.0,,,1055.0,320.0,330.0,0.0
OR,1962,4.0,9.0,,,204000.0,,,,
OR,1964,12.0,9.0,,,,,,,
OR,1951,7.0,9.0,,,328000.0,,,,
OR,1962,6.0,9.0,45690.0,0.0,,38000.0,1200.0,6490.0,0.0
OR,1970,8.0,9.0,,,,51720.0,1875.0,8440.0,
OR,1972,1.0,9.0,1660.0,,194000.0,1380.0,185.0,95.0,0.0
OR,1969,6.0,9.0,78560.0,,,64580.0,2570.0,11410.0,0.0
OR,1955,11.0,9.0,5640.0,0.0,,2575.0,125.0,220.0,0.0
OR,1945,6.0,9.0,,2726.0,,,,,3541.0
OR,1960,5.0,9.0,8654.0,0.0,,4503.0,344.0,3807.0,0.0
OR,1944,12.0,9.0,,491.0,,,,,
OR,1967,8.0,9.0,68035.0,,,52315.0,2445.0,13275.0,0.0
OR,1965,8.0,9.0,63425.0,0.0,,47975.0,2050.0,13400.0,0.0
OR,1971,4.0,9.0,,,189000.0,4170.0,405.0,345.0,
OR,1972,3.0,9.0,2980.0,,,2460.0,290.0,230.0,0.0
OR,1947,4.0,9.0,,611.0,200000.0,,,,611.0
OR,1973,2.0,9.0,2235.0,,,1955.0,200.0,80.0,0.0
OR,1958,5.0,9.0,12404.0,0.0,,6927.0,584.0,4236.0,0.0
OR,1945,7.0,9.0,,3730.0,364000.0,,,,4402.0
OR,1964,5.0,9.0,7680.0,0.0,,4095.0,170.0,3415.0,0.0
OR,1957,1.0,9.0,,,186000.0,,,,
OR,1945,8.0,9.0,,3782.0,,,,,5825.0
OR,1965,5.0,9.0,8710.0,0.0,,4950.0,315.0,3445.0,0.0
OR,1959,8.0,9.0,58400.0,0.0,,44680.0,3940.0,9780.0,0.0
OR,1967,2.0,9.0,1515.0,,,1080.0,190.0,245.0,0.0
OR,1943,7.0,9.0,,1936.0,356000.0,,,,
OR,1968,10.0,9.0,10470.0,,289000.0,6735.0,840.0,2895.0,0.0
OR,1952,11.0,9.0,,776.0,,24121.0,2964.0,4476.0,
OR,1953,7.0,9.0,,353.0,320000.0,23016.0,4286.0,10227.0,
OR,1966,10.0,9.0,9435.0,,318000.0,5945.0,1110.0,2380.0,0.0
OR,1955,9.0,9.0,34810.0,462.0,,14233.0,2500.0,4925.0,462.0
OR,1963,12.0,9.0,,,,,,,
OR,1972,4.0,9.0,,,203000.0,4150.0,445.0,495.0,
OR,1974,7.0,9.0,,,,,,,
OR,1947,11.0,9.0,,465.0,,,,,465.0
OR,1964,1.0,9.0,,,188000.0,,,,
OR,1950,5.0,9.0,,,,37965.0,4565.0,6850.0,
OR,1969,10.0,9.0,9375.0,,313000.0,7875.0,290.0,1210.0,0.0
OR,1950,7.0,9.0,,,313000.0,,,,
OR,1953,5.0,9.0,10810.0,70.0,,6870.0,1015.0,2855.0,
OR,1958,3.0,,,,,,,,
OR,1953,9.0,9.0,51365.0,429.0,,26758.0,2916.0,5832.0,429.0
OR,1970,11.0,9.0,3130.0,,,3045.0,20.0,65.0,0.0
OR,1960,2.0,,,,,,,,
OR,1952,4.0,9.0,,,159000.0,,,,
OR,1970,10.0,9.0,10085.0,,343000.0,7655.0,610.0,1820.0,0.0
OR,1964,2.0,9.0,,,,,,,
OR,1970,5.0,9.0,7555.0,,,5730.0,295.0,1530.0,0.0
OR,1946,4.0,9.0,,184.0,188000.0,,,,184.0
OR,1968,11.0,9.0,2125.0,,,2050.0,75.0,50.0,0.0
OR,1963,11.0,9.0,1675.0,0.0,,1545.0,25.0,105.0,0.0
OR,1965,4.0,9.0,4205.0,0.0,190000.0,3355.0,245.0,605.0,0.0
OR,1951,10.0,9.0,,,380000.0,,,,
OR,1954,5.0,9.0,10741.0,0.0,,5861.0,1003.0,3877.0,0.0
OR,1943,10.0,9.0,,1874.0,350000.0,,,,
OR,1962,7.0,9.0,61135.0,0.0,368000.0,40165.0,2380.0,18590.0,0.0
OR,1964,7.0,9.0,57580.0,0.0,336000.0,42355.0,2115.0,13110.0,0.0
OR,1964,3.0,9.0,690.0,0.0,,465.0,0.0,225.0,0.0
OR,1942,7.0,9.0,,,374000.0,,,,
PA,1974,7.0,2.0,,,,,,,
PA,1951,1.0,2.0,,,82000.0,,,,
PA,1959,8.0,2.0,19780.0,0.0,,13805.0,780.0,3091.0,0.0
PA,1945,2.0,2.0,,,,,,,
PA,1944,4.0,2.0,,,144000.0,,,,
PA,1973,2.0,2.0,1680.0,,,1670.0,0.0,10.0,0.0
PA,1945,8.0,2.0,,,,,,,1541.0
PA,1961,9.0,2.0,22605.0,0.0,,15597.0,1030.0,3915.0,0.0
PA,1951,7.0,2.0,,,193000.0,,,,
PA,1953,7.0,2.0,,,204000.0,,,,
PA,1968,4.0,2.0,,,35000.0,,,,
PA,1947,3.0,2.0,,,,,,,16.0
PA,1959,3.0,,,,,,,,
PA,1973,4.0,2.0,5590.0,,33000.0,5180.0,175.0,235.0,0.0
PA,1963,6.0,2.0,10566.0,0.0,,9652.0,213.0,701.0,0.0
PA,1959,10.0,2.0,18332.0,0.0,168000.0,12276.0,995.0,3531.0,0.0
PA,1957,8.0,2.0,19015.0,0.0,,10581.0,149.0,4334.0,0.0
PA,1970,1.0,2.0,,,33000.0,,,,
PA,1953,6.0,2.0,10188.0,0.0,,8935.0,0.0,288.0,
PA,1953,11.0,2.0,2488.0,0.0,,1321.0,0.0,117.0,72.0
PA,1948,7.0,2.0,,,281000.0,,,,
PA,1947,9.0,2.0,,,,,,,219.0
PA,1959,2.0,,,,,,,,
PA,1945,5.0,2.0,,,,,,,398.0
PA,1962,3.0,,,,,,,,
PA,1953,4.0,2.0,,,99000.0,,,,
PA,1957,11.0,2.0,9100.0,0.0,,4190.0,10.0,550.0,0.0
PA,1956,8.0,2.0,23489.0,0.0,,15463.0,189.0,3350.0,0.0
PA,1960,6.0,2.0,12150.0,0.0,,10898.0,439.0,273.0,0.0
PA,1943,5.0,2.0,,,,,,,
PA,1943,6.0,2.0,,,,,,,
PA,1969,3.0,2.0,,,,,,,
PA,1942,10.0,2.0,,,285000.0,,,,
PA,1943,12.0,2.0,,,,,,,
PA,1946,1.0,2.0,,,122000.0,,,,84.0
PA,1955,1.0,2.0,,,110000.0,,,,
PA,1964,5.0,2.0,8066.0,0.0,,7648.0,312.0,106.0,0.0
PA,1968,10.0,2.0,16960.0,,83000.0,12090.0,645.0,4225.0,0.0
PA,1966,12.0,2.0,,,,,,,
PA,1970,8.0,2.0,,,,12575.0,115.0,3565.0,
PA,1944,9.0,2.0,,,,,,,
PA,1966,3.0,2.0,,,,,,,
PA,1957,12.0,,,,,,,,
PA,1973,10.0,2.0,,,71000.0,,,,
PA,1968,11.0,2.0,7650.0,,,6205.0,555.0,890.0,0.0
PA,1968,6.0,2.0,,,,8258.0,430.0,382.0,
PA,1944,12.0,2.0,,,,,,,
PA,1952,4.0,2.0,,,104000.0,,,,
PA,1945,1.0,2.0,,,134000.0,,,,
PA,1969,7.0,2.0,,,72000.0,10490.0,460.0,1275.0,
PA,1954,9.0,2.0,26042.0,0.0,,13179.0,160.0,3763.0,0.0
PA,1943,7.0,2.0,,,275000.0,,,,
PA,1961,6.0,2.0,10420.0,0.0,,9311.0,261.0,382.0,0.0
PA,1967,6.0,2.0,9709.0,,,9082.0,270.0,357.0,0.0
PA,1947,11.0,2.0,,,,,,,225.0
PA,1965,6.0,2.0,12445.0,0.0,,11570.0,340.0,535.0,0.0
PA,1963,8.0,2.0,13292.0,0.0,,8984.0,933.0,3375.0,0.0
PA,1970,7.0,2.0,,,78000.0,12775.0,90.0,1480.0,
PA,1946,12.0,2.0,,,,,,,19.0
PA,1964,10.0,2.0,17280.0,0.0,116000.0,12655.0,935.0,3690.0,0.0
PA,1967,7.0,2.0,10180.0,,84000.0,9453.0,205.0,522.0,0.0
PA,1969,9.0,2.0,17100.0,,,11230.0,575.0,5295.0,0.0
PA,1955,6.0,2.0,10368.0,0.0,,7983.0,45.0,489.0,0.0
PA,1962,1.0,2.0,,,66000.0,,,,
PA,1964,9.0,2.0,20428.0,0.0,,14635.0,990.0,4803.0,0.0
PA,1947,6.0,2.0,,,,,,,280.0
PA,1950,4.0,2.0,,,99000.0,,,,
PA,1972,12.0,2.0,3040.0,,,2980.0,10.0,50.0,0.0
PA,1954,11.0,2.0,9154.0,0.0,,5772.0,0.0,250.0,0.0
PA,1970,11.0,2.0,9185.0,,,8120.0,200.0,865.0,0.0
PA,1955,11.0,2.0,9221.0,0.0,,5082.0,0.0,585.0,0.0
PA,1971,9.0,2.0,20682.0,,,16043.0,170.0,4469.0,0.0
PA,1972,8.0,2.0,,,,10830.0,455.0,1355.0,
PA,1961,7.0,2.0,16843.0,0.0,140000.0,14563.0,272.0,999.0,0.0
PA,1973,6.0,2.0,,,,9172.0,112.0,261.0,
PA,1943,8.0,2.0,,,,,,,
PA,1953,8.0,2.0,23038.0,0.0,,10914.0,30.0,4186.0,72.0
PA,1964,7.0,2.0,19244.0,0.0,128000.0,16566.0,977.0,1701.0,0.0
PA,1967,10.0,2.0,17590.0,,38000.0,11659.0,1070.0,4861.0,0.0
PA,1958,9.0,2.0,27759.0,0.0,,16488.0,292.0,2923.0,0.0
PA,1970,10.0,2.0,16555.0,,77000.0,12660.0,335.0,3560.0,0.0
PA,1966,4.0,2.0,,,48000.0,,,,
PA,1962,11.0,2.0,5065.0,0.0,,4550.0,335.0,180.0,0.0
PA,1955,4.0,2.0,,,104000.0,,,,
PA,1958,8.0,2.0,20546.0,0.0,,13543.0,210.0,2930.0,0.0
PA,1946,2.0,2.0,,,,,,,80.0
PA,1944,5.0,2.0,,,,,,,
PA,1971,11.0,2.0,10778.0,,,9400.0,70.0,1308.0,0.0
PA,1966,11.0,2.0,7675.0,,,5895.0,645.0,1135.0,0.0
PA,1965,3.0,2.0,,,,,,,
PA,1948,1.0,2.0,,,137000.0,,,,
PA,1973,8.0,,,,,,,,
PA,1945,3.0,2.0,,,,,,,
PA,1947,1.0,2.0,,,144000.0,,,,19.0
PA,1961,10.0,2.0,20367.0,0.0,140000.0,14477.0,1210.0,3395.0,0.0
PA,1973,12.0,,,,,,,,
PA,1970,5.0,2.0,8645.0,,,7899.0,220.0,526.0,0.0
PA,1957,5.0,2.0,,,,,,,
PA,1958,5.0,2.0,,,,,,,
PA,1959,11.0,2.0,7384.0,0.0,,5817.0,175.0,872.0,0.0
PA,1969,2.0,2.0,,,,,,,
PA,1971,10.0,2.0,18710.0,,72000.0,14996.0,485.0,3229.0,0.0
PA,1974,10.0,2.0,,,,,,,
PA,1968,12.0,2.0,,,,,,,
PA,1948,10.0,2.0,,,254000.0,,,,
PA,1945,10.0,2.0,,,219000.0,,,,2397.0
PA,1958,4.0,2.0,,,92000.0,,,,
PA,1963,12.0,2.0,,,,,,,
PA,1956,4.0,2.0,,,94000.0,,,,
PA,1949,4.0,2.0,,,100000.0,,,,
PA,1945,6.0,2.0,,,,,,,438.0
PA,1962,12.0,2.0,,,,,,,
PA,1971,2.0,2.0,2390.0,,,2105.0,25.0,260.0,0.0
PA,1962,8.0,2.0,14977.0,0.0,,10270.0,1045.0,3662.0,0.0
PA,1957,6.0,2.0,11270.0,0.0,,9195.0,110.0,540.0,0.0
PA,1960,2.0,,,,,,,,
PA,1959,12.0,2.0,,,,,,,
PA,1970,12.0,2.0,3485.0,,,3155.0,100.0,230.0,0.0
PA,1971,12.0,2.0,5905.0,,,5525.0,30.0,350.0,0.0
PA,1954,5.0,2.0,,,,,,,
PA,1974,1.0,2.0,,,33000.0,,,,
PA,1968,2.0,2.0,,,,,,,
PA,1949,10.0,2.0,,,128000.0,,,,
PA,1951,4.0,2.0,,,104000.0,,,,
PA,1953,9.0,2.0,24848.0,0.0,,12683.0,20.0,3345.0,72.0
